Date,Actual,Predicted
2021-01-09,87.5236370115057,94.71531
2021-02-09,60.541635652092445,96.392136
2021-03-09,35.76482122203202,75.188225
2021-04-09,55.394517381129866,71.15189
2021-05-09,46.11961209655673,82.09305
2021-06-09,27.52943198849189,62.38772
2021-07-09,67.50538390104181,61.886677
2021-08-09,92.53955423253952,90.34099
2021-09-09,17.734768690513107,79.434044
2021-10-09,74.30765392165179,55.060833
2021-11-09,57.296932659595754,94.36871
2021-12-09,38.54022813688213,81.623
2021-09-13,32.42160775094296,62.55978
2021-09-14,26.30298735289293,44.335438
2021-09-15,20.18436696695377,55.43867
2021-09-16,128.71572172602362,58.597008
2021-09-17,159.24519782570738,119.71974
2021-09-18,55.10688430128196,134.95915
2021-09-19,65.75435444196398,81.162285
2021-09-20,62.79728454142604,79.04753
2021-09-21,73.07133630178107,79.6104
2021-09-22,230.54792446168898,91.22796
2021-09-23,178.64276895436058,181.6209
2021-09-24,198.07566360517507,153.75378
2021-09-25,107.092778838004,154.28339
2021-09-26,275.06545127076237,119.142166
2021-09-27,209.6011714958855,206.01222
2021-09-28,137.92502651590954,165.88593
2021-09-29,151.93326216431052,124.358734
2021-09-30,368.0365366289894,136.06073
2021-01-10,290.955917343394,265.35995
2021-02-10,171.0684312657714,212.39761
2021-03-10,228.63541675005,151.17607
2021-04-10,110.59988393035822,175.46022
2021-05-10,96.06179790804362,107.02781
2021-06-10,141.36148489093455,95.9931
2021-07-10,350.1982394436662,132.02867
2021-08-10,246.42829818592352,247.38824
2021-09-10,100.87082116339921,182.82843
2021-10-10,65.31533553061718,102.75785
2021-11-10,25.909603591453667,72.09713
2021-12-10,9.00989860986712,56.89253
2021-10-13,39.76140717360296,47.6147
2021-10-14,132.34393556835298,68.96011
2021-10-15,31.440232639583748,111.45052
2021-10-16,107.69832216399959,62.280922
2021-10-17,142.61294105762258,108.882904
2021-10-18,233.33846987491293,128.28737
2021-10-19,269.1412190244026,182.65617
2021-10-20,176.57887553233135,192.61134
2021-10-21,282.95769932660795,147.49939
2021-10-22,154.5875603291855,212.0467
2021-10-23,393.282647088253,143.2141
2021-10-24,312.7756618971383,277.77985
2021-10-25,196.65263678908542,229.22456
2021-10-26,398.7073060906664,159.45993
2021-10-27,430.51851540222935,287.32053
2021-10-28,146.6297118270962,306.4692
2021-10-29,79.4749569741845,112.48874
2021-10-30,89.88503658243064,94.14409
2021-10-31,311.55306992195324,101.49758
2021-01-11,312.36692015209127,238.00757
2021-02-11,131.59380775238742,221.53194
2021-03-11,259.33141714327394,124.433464
2021-04-11,115.03548879327596,195.87119
2021-05-11,88.14431892065117,107.80388
2021-06-11,348.92155222432257,106.90433
2021-07-11,167.02138332999795,250.07942
2021-08-11,288.9323934360616,144.5031
2021-09-11,173.8488843305983,215.17764
2021-10-11,41.05323293976386,139.71968
2021-11-11,203.59115398537918,78.044556
2021-12-11,400.8973544126476,169.85608
2021-11-13,55.26902071888412,281.61026
2021-11-14,74.94852061236742,80.28684
2021-11-15,48.97575812557655,80.9968
2021-11-16,213.00735270461072,79.24219
2021-11-17,215.36897167599355,166.85199
2021-11-18,246.5695915479167,169.95883
2021-11-19,147.25543997099456,189.10654
2021-11-20,141.4069006403842,129.80421
2021-11-21,219.77429937261152,128.75464
2021-11-22,62.03026298709105,171.54901
2021-11-23,32.90867520512307,73.315346
2021-11-24,190.8646517910746,60.127377
2021-11-25,255.49630949270758,161.88379
2021-11-26,494.74143135881525,192.90839
2021-11-27,463.3036403912467,347.9918
2021-11-28,107.05240927486372,327.9058
2021-11-29,88.04844123544244,82.5058
2021-11-30,298.11142105964774,99.342804
2021-01-12,401.815761750038,227.66185
2021-02-12,140.9174197448349,281.8125
2021-03-12,254.96141284770857,115.69757
2021-04-12,405.3309847198879,201.92079
2021-05-12,170.54362696916945,291.01224
2021-06-12,371.7808127806564,141.57756
2021-07-12,387.57540124074444,271.4945
2021-08-12,459.9428749319712,277.05014
2021-09-12,287.6405676335681,315.84576
2021-10-12,288.8667928687092,219.45317
2021-11-12,218.94672353412042,216.57114
2021-12-12,316.9034488623054,167.56023
2021-12-13,69.82158712297496,227.25784
2021-12-14,223.88190164098455,81.93735
2021-12-15,246.3626976185711,169.71721
2021-12-16,101.3271726503638,181.54373
2021-12-17,140.99815889533718,92.0263
2021-12-18,167.48936295645385,117.3908
2021-12-19,121.26753881627775,132.7176
2021-12-20,201.22953501399635,102.40214
2021-12-21,236.92126796779263,150.7764
2021-12-22,317.7209323523995,172.20584
2021-12-23,219.8398999399639,216.92679
2021-12-24,223.05937191613762,172.66667
2021-12-25,344.1882219331599,186.43431
2021-12-26,148.73902111968377,253.86679
2021-12-27,80.88284520712428,130.39693
2021-12-28,238.60165069743041,91.89336
2021-12-29,318.8815571412968,188.3018
2021-12-30,286.949239043426,234.19331
2021-12-31,387.57540124074444,217.93106
2022-01-01,442.2256864118471,298.55344
2022-02-01,381.38372073243943,310.0296
2022-03-01,244.28871172703617,275.62076
2022-04-01,254.06319020711223,179.19835
2022-05-01,82.81049146558053,189.80421
2022-06-01,429.33770591653797,93.3342
2022-07-01,375.34342605563336,303.43274
2022-08-01,481.69789647175105,275.1002
2022-09-01,500.0853512107264,347.90152
2022-10-01,162.72926595476082,344.6317
2022-11-01,110.23655793476084,133.71933
2022-12-01,93.6499364013596,109.16818
2022-01-13,90.2132586258767,98.73891
2022-01-14,70.24546745117189,96.61509
2022-01-15,126.22290174104461,83.10623
2022-01-16,143.1359901263398,121.99153
2022-01-17,160.04907851163492,123.37406
2022-01-18,316.4442452541645,139.31769
2022-01-19,247.83618641886326,233.66432
2022-01-20,37.64200553261836,188.67535
2022-01-21,43.03134113397919,63.99255
2022-01-22,107.57216730038022,72.35663
2022-01-23,214.329455673404,108.91141
2022-01-24,59.82507604562737,165.98189
2022-01-25,22.992903241945164,69.09873
2022-01-26,149.69275185812685,56.289925
2022-01-27,147.39673333298776,130.04099
2022-01-28,266.97135552032415,131.12186
2022-01-29,355.7036374754733,207.33475
2022-01-30,251.30292196018806,246.46513
2022-01-31,323.2767923684091,192.94675
2022-01-02,411.6255636311667,243.5128
2022-02-02,200.54829877225134,292.665
2022-03-02,319.08340483588955,163.81824
2022-04-02,279.06203722233334,236.70982
2022-05-02,185.32393035821488,220.06021
2022-06-02,220.413849648469,156.00491
2022-07-02,255.50376905983188,164.95328
2022-08-02,290.593688350086,201.2144
2022-09-02,325.68360776144885,215.3738
2022-10-02,360.773527051703,243.59518
2022-11-02,395.8634464630658,257.60294
2022-12-02,430.95336575332,289.6724
2022-02-13,119.76377297079446,303.69278
2022-02-14,301.3107082179188,119.66244
2022-02-15,325.7696124744967,220.31677
2022-02-16,483.08472233340007,245.59071
2022-02-17,342.09909745847506,343.99567
2022-02-18,417.56493446067645,249.09349
2022-02-19,303.73288152190116,297.52774
2022-02-20,542.382552531519,239.25325
2022-02-21,378.25508025516507,372.0291
2022-02-22,381.92870972583546,272.5274
2022-02-23,390.62834880226933,276.41583
2022-02-24,456.64770991893937,280.41254
2022-02-25,192.57531168701217,307.92264
2022-02-26,540.1016727106385,167.54266
2022-02-27,265.39189663798277,371.82077
2022-02-28,178.83452442166498,199.86333
2022-01-03,212.23528496396634,141.49174
2022-02-03,179.81348609165497,168.41801
2022-03-03,200.3969129407524,121.25143
2022-04-03,151.04008575846703,145.29889
2022-05-03,65.00247148288972,113.40483
2022-06-03,75.22606130748568,59.748924
2022-07-03,375.21222504203723,65.04899
2022-08-03,498.59167771364025,294.83643
2022-09-03,325.179207731651,315.4445
2022-10-03,315.1271885201241,244.04243
2022-11-03,318.32647567839507,233.98242
2022-12-03,212.57338002801674,217.04723
2022-03-13,375.91211020159295,192.38324
2022-03-14,175.38797357713423,259.16025
2022-03-15,186.53501701020608,143.9239
2022-03-16,58.77546760986472,128.23245
2022-03-17,275.4186849179627,88.90222
2022-03-18,214.48588773965574,207.85983
2022-03-19,502.9818668271083,175.1072
2022-03-20,385.032119271563,355.84195
2022-03-21,200.77033140585547,268.80847
2022-03-22,373.38045648090053,166.33273
2022-03-23,141.8761967180308,266.53802
2022-03-24,17.976986020911344,114.509346
2022-03-25,8.141953171903141,44.47443
2022-03-26,84.63721382829698,51.957256
2022-03-27,73.20889995287732,86.2331
2022-03-28,8.121768390333,75.736046
2022-03-29,7.344654463379228,32.09573
2022-03-30,118.18431408845305,39.17139
2022-03-31,172.52678136180506,104.75411
2022-01-04,53.95635198189033,135.27252
2022-02-04,82.85086101660997,61.91366
2022-03-04,84.41518127946885,87.30211
2022-04-04,407.84091784369417,93.60103
2022-05-04,395.05386131679006,290.65875
2022-06-04,448.85638583149887,288.6358
2022-07-04,290.46994690361413,321.16644
2022-08-04,132.08350797572942,205.48926
2022-09-04,116.7764258555133,107.04305
2022-10-04,236.8003786303862,121.01184
2022-11-04,443.6789903942365,184.70259
2022-12-04,73.06124391705143,302.4777
2022-04-13,21.19645804552852,67.85561
2022-04-14,150.39417279666594,66.15244
2022-04-15,44.64107714628776,131.12823
2022-04-16,210.7971195647268,85.56253
2022-04-17,198.7871770132199,155.18187
2022-04-18,85.8684852618583,173.68039
2022-04-19,39.776545756752846,82.425316
2022-04-20,47.25500583279847,56.914135
2022-04-21,230.66903312688808,81.78058
2022-04-22,294.68505503301975,178.46275
2022-04-23,221.29144869446867,217.41083
2022-04-24,147.89784235591753,170.9699
2022-04-25,74.50423610214249,125.63251
2022-04-26,55.318824465380416,85.12925
2022-04-27,48.425722933760255,76.81069
2022-04-28,9.312670272864917,74.58323
2022-04-29,-0.10352844999988048,54.61513
2022-04-30,34.49822643586151,51.15785
2022-01-05,48.930342376126866,67.43007
2022-02-05,24.976057634580744,74.776054
2022-03-05,55.59680394930358,51.568783
2022-04-05,86.2175502640264,75.21952
2022-05-05,116.83829663930358,93.72247
2022-06-05,147.45904289347203,112.386795
2022-07-05,4.841742045227137,131.19995
2022-08-05,138.98472733640182,58.90118
2022-09-05,342.84593426757255,133.14981
2022-10-05,370.6201881128677,256.5229
2022-11-05,236.2097545597478,269.13593
2022-12-05,245.16674954972981,186.90674
2022-05-13,334.08574073743046,192.03247
2022-05-14,35.35607947698499,246.14699
2022-05-15,116.15574394636782,71.772
2022-05-16,252.06489723132677,115.949295
2022-05-17,252.29702221332795,194.81998
2022-05-18,353.99670736309787,195.45004
2022-05-19,324.76541975185114,262.69348
2022-05-20,263.5096660926435,236.11058
2022-05-21,158.2965132009085,204.04329
2022-05-22,136.65338553131878,144.38951
2022-05-23,93.72036371823093,113.4253
2022-05-24,92.8574644786872,108.021454
2022-05-25,309.9800702491615,106.31839
2022-05-26,277.97710547029413,231.01184
2022-05-27,95.52690131148809,213.68538
2022-05-28,16.937469981989196,98.90789
2022-05-29,82.60864368621172,56.700718
2022-05-30,72.28917617640704,78.12603
2022-05-31,32.58067257424574,82.88724
2022-01-06,9.701227236341808,49.869972
2022-02-06,8.343800951271964,62.02986
2022-03-06,45.70077796678006,54.10784
2022-04-06,106.08353995327076,78.790565
2022-05-06,78.66756586882009,108.55558
2022-06-06,11.129300250851712,86.805466
2022-07-06,51.46353194846788,50.31132
2022-08-06,193.96301510204918,84.852455
2022-09-06,181.87737963479282,161.43944
2022-10-06,233.40407044226532,160.59415
2022-11-06,370.59386017903137,197.60667
2022-12-06,225.072803475073,262.57437
2022-06-13,78.92492178236822,170.50017
2022-06-14,38.04065489293576,91.02393
2022-06-15,41.35600460276165,68.49854
2022-06-16,82.36642635581347,67.432556
2022-06-17,135.11429628478285,84.226944
2022-06-18,158.6245159165619,134.4315
2022-06-19,244.9194859845787,142.30849
2022-06-20,64.17994179437542,178.68428
2022-06-21,30.693395866818886,75.87757
2022-06-22,16.104847908745242,61.781925
2022-06-23,27.156013608164894,51.052853
2022-06-24,106.43743178973384,58.310978
2022-06-25,185.71884997130277,116.681526
2022-06-26,296.9608887402561,154.37396
2022-06-27,220.0518401040624,207.0616
2022-06-28,440.25767060236143,184.8025
2022-06-29,346.0848617452672,309.91904
2022-06-30,296.44204722878527,255.99854
2022-01-07,217.64223303518105,221.89607
2022-02-07,319.5753398774305,172.43094
2022-03-07,257.58801612524314,234.47617
2022-04-07,247.18432060284167,201.82767
2022-05-07,153.7364930429057,197.63261
2022-06-07,142.01170471908742,134.27446
2022-07-07,169.42902419969977,129.90854
2022-08-07,218.71356864403037,143.72693
2022-09-07,353.0969824906184,166.06047
2022-10-07,277.95284038035214,261.56506
2022-11-07,226.1728985164298,203.55016
2022-12-07,263.55504248177704,185.27716
2022-07-13,316.1518024647869,203.34373
2022-07-14,213.72422274891733,227.77687
2022-07-15,236.6761037002441,166.37563
2022-07-16,375.51870250908144,186.28262
2022-07-17,350.37094342795683,273.68103
2022-07-18,342.95620140617166,254.02605
2022-07-19,335.48415754609965,257.22186
2022-07-20,327.95626054959376,245.54424
2022-07-21,357.734149231679,229.99342
2022-07-22,315.142573438299,268.63986
2022-07-23,270.9207615325194,228.07228
2022-07-24,358.0217232104983,210.64946
2022-07-25,381.8617983993997,261.7497
2022-07-26,280.1819670775505,272.5371
2022-07-27,326.022720501613,208.58383
2022-07-28,315.95494178280967,243.69446
2022-07-29,209.70804831851106,237.91463
2022-07-30,141.7211593391675,166.7299
2022-07-31,162.86519178071242,131.571
2022-01-08,201.83489110599555,140.04636
2022-02-08,105.73227506064279,154.0516
2022-03-08,142.8790095285451,110.97976
2022-04-08,180.6970825598639,122.45018
2022-05-08,218.68329147773056,156.41675
2022-06-08,312.9275800012207,175.41682
2022-07-08,334.0088552646548,227.08131
2022-08-08,229.44203412848503,242.04655
2022-09-08,385.5229109261957,182.42966
2022-10-08,301.53443600950965,281.27472
2022-11-08,187.20683596325392,193.84578
2022-12-08,119.18517547504501,139.67226
2022-08-13,160.61754090762852,103.038956
2022-08-14,180.07892867299574,124.511665
2022-08-15,198.73253120906938,133.68575
2022-08-16,194.951729168413,146.35478
2022-08-17,191.1707350494136,135.35234
2022-08-18,246.906651738423,135.36096
2022-08-19,166.85975231096654,185.39012
2022-08-20,88.41128921513827,142.51001
2022-08-21,111.7647047711787,78.377785
2022-08-22,81.60491422843225,81.615005
2022-08-23,89.06732652224575,50.04951
2022-08-24,81.27572396965138,59.80735
2022-08-25,80.64875155532677,62.645927
2022-08-26,119.8808554995277,45.28735
2022-08-27,111.20930055368419,78.83755
2022-08-28,102.59917969800598,79.95123
2022-08-29,105.21638792239422,60.393097
2022-08-30,187.95684630381425,67.34425
2022-08-31,366.23960848754854,146.19012
2022-01-09,337.6749944066,252.36552
2022-02-09,365.3131093958015,236.10466
2022-03-09,349.58843842143693,275.13797
2022-04-09,206.39314210861713,258.07336
2022-05-09,252.8322835165179,157.4076
2022-06-09,317.57790435099463,193.61757
2022-07-09,283.6223875225575,236.36455
2022-08-09,248.87978269349207,209.34259
2022-09-09,193.8948225670442,179.68668
2022-10-09,253.54175672798877,138.94852
2022-11-09,319.14247098521116,191.24051
2022-12-09,321.8363995385992,216.39064
2022-09-13,190.7156313329157,230.10063
2022-09-14,155.2921451104943,142.01184
2022-09-15,153.0967697027656,122.38307
2022-09-16,334.67152312585154,122.69701
2022-09-17,354.08702209132286,250.74437
2022-09-18,314.7830616390034,259.15872
2022-09-19,315.3394933424135,228.42807
2022-09-20,289.63678105246345,217.38196
2022-09-21,349.05909061215124,217.30322
2022-09-22,355.9439526731759,251.74014
2022-09-23,365.2808217045507,249.76738
2022-09-24,400.72467997887134,268.0867
2022-09-25,401.21594468395034,284.35718
2022-09-26,436.89720076933764,296.39905
2022-09-27,351.40400397536524,317.34094
2022-09-28,257.352392435013,244.30128
2022-09-29,132.33959890926954,182.41296
2022-09-30,116.69841189219531,142.8824
2022-01-10,163.8755591075445,113.464294
2022-02-10,80.9037568586812,132.20345
2022-03-10,70.75112667198358,90.87837
2022-04-10,149.69095799657794,84.15637
2022-05-10,231.3418819880248,142.63112
2022-06-10,117.25454784824493,191.49911
2022-07-10,120.12963679847105,105.51752
2022-08-10,161.036039893396,94.82627
2022-09-10,123.65516744792474,171.46434
2022-10-10,85.05362096464478,105.51675
2022-11-10,114.09444249199119,90.73532
2022-12-10,224.79785979783867,110.45419
2022-10-13,230.6252829849109,166.72826
2022-10-14,228.66839936282165,175.55495
2022-10-15,226.71048086718824,194.73628
2022-10-16,224.75146839698215,166.73169
2022-10-17,359.6150963884931,196.5426
2022-10-18,237.1180695487412,251.96703
2022-10-19,396.7443363948249,200.09146
2022-10-20,298.626132886744,282.47305
2022-10-21,282.5186804152611,225.84033
2022-10-22,139.35814568039623,216.17079
2022-10-23,121.28267739942764,132.03745
2022-10-24,163.43353912347405,118.00585
2022-10-25,238.75808264257353,148.43938
2022-10-26,451.9648416119792,193.38165
2022-10-27,330.4070650320072,319.31644
2022-10-28,250.1877129207404,245.52477
2022-10-29,307.9010381228738,195.64946
2022-10-30,391.2038168501101,229.5095
2022-10-31,231.12319062138477,281.2558
2022-01-11,266.3203964448789,185.55399
2022-02-11,490.0232396508025,212.67836
2022-03-11,447.40308184910947,338.0241
2022-04-11,435.062284351775,309.6568
2022-05-11,422.72148697554934,316.39395
2022-06-11,410.38068947821495,306.27402
2022-07-11,459.7561656994197,297.6367
2022-08-11,389.57369421652993,329.40353
2022-09-11,319.3912227336402,277.85516
2022-10-11,460.2406003602161,241.14543
2022-11-11,500.9752366097018,329.34338
2022-12-11,333.90912397438467,350.26315
2022-11-13,407.2252821693016,249.37184
2022-11-14,390.8857047158175,277.6863
2022-11-15,224.98197197617364,289.95782
2022-11-16,120.8335661396838,170.69608
2022-11-17,153.3764736771943,112.323814
2022-11-18,212.951844606764,147.37993
2022-11-19,64.57859115469282,172.74783
2022-11-20,122.6229905093376,93.19313
2022-11-21,180.667389985091,116.24318
2022-11-22,238.7117893397358,138.01387
2022-11-23,386.00098859315585,199.45184
2022-11-24,420.2958032157975,281.56934
2022-11-25,255.2036301781068,298.15244
2022-11-26,507.33607431392835,195.86845
2022-11-27,367.72871873123876,359.40997
2022-11-28,190.61234211227932,249.49918
2022-11-29,85.77260756453872,131.08455
2022-11-30,149.92860650258152,88.92634
2022-01-12,179.72265459275562,118.46993
2022-02-12,208.21346808084846,130.06529
2022-03-12,202.4397441125995,164.54529
2022-04-12,196.6660201443506,161.72664
2022-05-12,282.08975385231133,141.38808
2022-06-12,159.49882395569338,198.46953
2022-07-12,36.90789395007764,120.040535
2022-08-12,74.11085234070322,41.24035
2022-09-12,25.894465008303783,60.145794
2022-10-12,37.964961977186306,49.334015
2022-11-12,25.35956841174825,55.66394
2022-12-12,24.34023714228537,34.791134
2022-12-13,86.86258555133078,38.2613
2022-12-14,73.23522792304622,80.12512
2022-12-15,59.60787028265079,66.36814
2022-12-16,63.761107664598754,61.755684
2022-12-17,191.7578281969181,78.542694
2022-12-18,474.15295827496493,163.84682
2022-12-19,426.3301741044627,333.66083
2022-12-20,472.577887401781,304.87344
2022-12-21,446.09611746346604,341.27664
2022-12-22,219.9155928557134,304.78363
2022-12-23,291.2536428927476,180.65393
2022-12-24,393.5097258355013,223.38356
2022-12-25,339.32412940509505,284.04236
2022-12-26,285.1385328535801,257.1448
2022-12-27,200.82583950370218,206.70091
2022-12-28,292.352396776746,157.11276
2022-12-29,396.0429154562858,235.59875
2022-12-30,400.4129197518511,274.40158
2022-12-31,195.97096164953768,289.0368
2023-01-01,141.75004181807884,160.85326
2023-02-01,138.37413777565337,126.17945
2023-03-01,421.38490364920153,127.422325
2023-04-01,453.62503952371424,304.80588
2023-05-01,388.99338182208123,321.6722
2023-06-01,389.8916044626776,281.94406
2023-07-01,348.82062837702625,283.74533
2023-08-01,445.2125946293256,263.32928
2023-09-01,456.74358765259154,309.50717
2023-10-01,472.5230375295297,327.25037
2023-11-01,534.0714703822293,334.12967
2023-12-01,534.94446197017,376.69882
2023-01-13,600.0,377.199
2023-01-14,449.13019677938763,421.05893
2023-01-15,298.26039343766655,323.1402
2023-01-16,106.29548011736921,217.08093
2023-01-17,81.87189931028736,105.11075
2023-01-18,154.9256553932359,101.16955
2023-01-19,24.754902675473286,125.34234
2023-01-20,8.141953171903141,62.443405
2023-01-21,133.1313613410486,57.6651
2023-01-22,258.1207693890854,124.596146
2023-01-23,82.74489093456073,186.03485
2023-01-24,87.25223951709705,91.17623
2023-01-25,150.57078968082044,100.46324
2023-01-26,92.76663297978787,127.62203
2023-01-27,31.485648389033415,95.049965
2023-01-28,77.77943566139683,70.836365
2023-01-29,248.07928130264958,94.37051
2023-01-30,257.0202601560936,187.71017
2023-01-31,254.01623867867914,203.49385
2023-01-02,251.0122173223734,195.73294
2023-02-02,248.00819584495895,194.37123
2023-03-02,245.00417436754444,190.75615
2023-04-02,231.95076645987587,194.60646
2023-05-02,271.1899739843906,182.56854
2023-06-02,310.42918150890534,206.03116
2023-07-02,238.36952571542923,218.63094
2023-08-02,196.623895401769,197.56427
2023-09-02,154.87826508810883,160.61047
2023-10-02,172.60752051230736,139.3757
2023-11-02,168.98935529814685,147.38654
2023-12-02,165.37118996287765,146.72282
2023-02-13,161.75302474871717,142.87111
2023-02-14,158.13485953455668,143.83833
2023-02-15,154.5166941992875,139.65929
2023-02-16,150.89852898512703,130.04218
2023-02-17,147.28036377096655,140.05052
2023-02-18,143.6621984356974,136.13795
2023-02-19,140.0440332215369,128.27641
2023-02-20,136.4258680073764,132.73874
2023-02-21,132.80770267210724,126.28708
2023-02-22,129.18953745794676,123.86363
2023-02-23,125.57137224378626,118.44193
2023-02-24,121.9532069085171,123.01343
2023-02-25,118.33504169435659,117.317154
2023-02-26,150.32352611566935,117.834625
2023-02-27,131.13219069076644,132.28801
2023-02-28,111.94085526586349,111.64561
2023-01-03,92.74951980462797,114.40553
2023-02-03,36.319902612268564,94.97438
2023-03-03,-2.273392035221132,61.840992
2023-04-03,-3.9636477539750237,52.00718
2023-05-03,-5.18,50.908566
2023-06-03,101.10075210448909,45.18013
2023-07-03,75.84169701821091,104.2955
2023-08-03,194.27544033675002,93.41793
2023-09-03,290.73893106565134,162.26474
2023-10-03,153.0282862647468,206.47278
2023-11-03,180.358475085051,143.01025
2023-12-03,252.73933213154285,157.94595
2023-03-13,425.4824134480688,191.93312
2023-03-14,294.09530851576943,308.26276
2023-03-15,179.90936382530714,217.55328
2023-03-16,341.4128149819772,154.12614
2023-03-17,210.8778587152291,253.44211
2023-03-18,126.09126195075443,166.65846
2023-03-19,41.30466506517109,124.31912
2023-03-20,104.90777666599958,77.43912
2023-03-21,292.68939483850704,110.80355
2023-03-22,478.1646828096858,226.5838
2023-03-23,456.57311412658794,334.66794
2023-03-24,434.9815453223814,326.93658
2023-03-25,202.70302381428854,310.28113
2023-03-26,146.73765646482283,165.52374
2023-03-27,82.38156493896336,130.29173
2023-03-28,345.8666301071203,101.19249
2023-03-29,182.41732239343602,257.03143
2023-03-30,246.0678242993916,153.2454
2023-03-31,116.65531719031418,188.95612
2023-01-04,251.15965392140876,119.548744
2023-02-04,51.90255085981469,191.11662
2023-03-04,100.06343005803481,84.980156
2023-04-04,154.00154359549725,107.70245
2023-05-04,207.93965713295972,135.49413
2023-06-04,102.12227736641984,170.6124
